date_recuperation;etat_mesure;source;type_mesure;pce;nature_mesure;emplacement;horodatage_debut;horodatage_fin;valeur;unite;vecteur;observation;architecture_compteur;energie;architecture_gaz;joint_horodatage;joint_horodatage2;index;consommation;puissance_souscrite;consommation_pcs;consommation_pci;facture;saison;mois;numero_jour_semaine;heure;condition_weekend;weekend;maj
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622183;CONSOMMATION;CARTOL;2021-05-12T11:00:00+00:00;;92854;m3;CONSOMMATION GAZ 1;CHAUDIERE CATAPHORESE;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T11:00:00+00:00;CHAUDIERE CATAPHORESE-2021-05-12T11:00:00+00:00;92854;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;11;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622219;CONSOMMATION;CARTOL;2021-05-12T11:00:00+00:00;;0;m3;CONSOMMATION GAZ 1;GDFA100;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T11:00:00+00:00;GDFA100-2021-05-12T11:00:00+00:00;0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;11;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-12T11:00:00+00:00;;18519;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T11:00:00+00:00;GDFA400-2021-05-12T11:00:00+00:00;18532;13.0;1000;307.398;276.9351351351351;11.834823;Hiver;2021-05;3;11;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-12T11:00:00+00:00;;2919;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T11:00:00+00:00;RETOUCHES-2021-05-12T11:00:00+00:00;2923;4.0;1000;94.584;85.21081081081081;3.641484;Hiver;2021-05;3;11;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622183;CONSOMMATION;CARTOL;2021-05-12T12:00:00+00:00;;92854;m3;CONSOMMATION GAZ 1;CHAUDIERE CATAPHORESE;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T12:00:00+00:00;CHAUDIERE CATAPHORESE-2021-05-12T12:00:00+00:00;92854;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;12;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622206;CONSOMMATION;CARTOL;2021-05-12T12:00:00+00:00;;17730;m3;CONSOMMATION GAZ 1;ETUVE 1;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T12:00:00+00:00;ETUVE 1-2021-05-12T12:00:00+00:00;17730;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;12;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622221;CONSOMMATION;CARTOL;2021-05-12T12:00:00+00:00;;28054;m3;CONSOMMATION GAZ 1;GDFA300;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T12:00:00+00:00;GDFA300-2021-05-12T12:00:00+00:00;28066;12.0;1000;283.752;255.6324324324324;10.924452;Hiver;2021-05;3;12;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622224;CONSOMMATION;CARTOL;2021-05-12T12:00:00+00:00;;2183;m3;CONSOMMATION GAZ 1;AEROTHERMES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T12:00:00+00:00;AEROTHERMES-2021-05-12T12:00:00+00:00;2184;1.0;1000;23.646;21.302702702702703;0.910371;Hiver;2021-05;3;12;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-12T12:00:00+00:00;;2923;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T12:00:00+00:00;RETOUCHES-2021-05-12T12:00:00+00:00;2933;10.0;1000;236.46;213.027027027027;9.10371;Hiver;2021-05;3;12;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T12:00:00+00:00;;480;m3;CONSOMMATION GAZ 1;ETUVE 80°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T12:00:00+00:00;ETUVE 80°C RALLONGE-2021-05-12T12:00:00+00:00;480;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;12;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T12:00:00+00:00;;1195;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T12:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-12T12:00:00+00:00;1198;3.0;1000;70.938;63.9081081081081;2.731113;Hiver;2021-05;3;12;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622183;CONSOMMATION;CARTOL;2021-05-12T13:00:00+00:00;;92854;m3;CONSOMMATION GAZ 1;CHAUDIERE CATAPHORESE;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T13:00:00+00:00;CHAUDIERE CATAPHORESE-2021-05-12T13:00:00+00:00;92854;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;13;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622206;CONSOMMATION;CARTOL;2021-05-12T13:00:00+00:00;;17730;m3;CONSOMMATION GAZ 1;ETUVE 1;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T13:00:00+00:00;ETUVE 1-2021-05-12T13:00:00+00:00;17730;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;13;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-12T13:00:00+00:00;;18541;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T13:00:00+00:00;GDFA400-2021-05-12T13:00:00+00:00;18550;9.0;1000;212.81400000000002;191.72432432432433;8.193339;Hiver;2021-05;3;13;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622215;CONSOMMATION;CARTOL;2021-05-12T14:00:00+00:00;;17673;m3;CONSOMMATION GAZ 1;ETUVE 2;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T14:00:00+00:00;ETUVE 2-2021-05-12T14:00:00+00:00;17673;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;14;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622219;CONSOMMATION;CARTOL;2021-05-12T14:00:00+00:00;;0;m3;CONSOMMATION GAZ 1;GDFA100;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T14:00:00+00:00;GDFA100-2021-05-12T14:00:00+00:00;0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;14;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622224;CONSOMMATION;CARTOL;2021-05-12T14:00:00+00:00;;2184;m3;CONSOMMATION GAZ 1;AEROTHERMES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T14:00:00+00:00;AEROTHERMES-2021-05-12T14:00:00+00:00;2184;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;14;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T14:00:00+00:00;;480;m3;CONSOMMATION GAZ 1;ETUVE 80°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T14:00:00+00:00;ETUVE 80°C RALLONGE-2021-05-12T14:00:00+00:00;480;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;14;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 10 MIN;12346609;AUTRES;CARTOL;2021-05-12T15:00:00+00:00;;19;°C;TEMPERATURE;SOUS LE PORCHE;Sous-compteur;Température;TEMPERATURE;2021-05-12T15:00:00+00:00;SOUS LE PORCHE-2021-05-12T15:00:00+00:00;19;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;15;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-12T15:00:00+00:00;;18559;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T15:00:00+00:00;GDFA400-2021-05-12T15:00:00+00:00;18561;2.0;1000;47.292;42.605405405405406;1.820742;Hiver;2021-05;3;15;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622224;CONSOMMATION;CARTOL;2021-05-12T15:00:00+00:00;;2184;m3;CONSOMMATION GAZ 1;AEROTHERMES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T15:00:00+00:00;AEROTHERMES-2021-05-12T15:00:00+00:00;2184;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;15;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-12T15:00:00+00:00;;8514;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T15:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-12T15:00:00+00:00;8516;2.0;1000;47.292;42.605405405405406;1.820742;Hiver;2021-05;3;15;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622215;CONSOMMATION;CARTOL;2021-05-12T16:00:00+00:00;;17673;m3;CONSOMMATION GAZ 1;ETUVE 2;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T16:00:00+00:00;ETUVE 2-2021-05-12T16:00:00+00:00;17673;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;16;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622219;CONSOMMATION;CARTOL;2021-05-12T16:00:00+00:00;;0;m3;CONSOMMATION GAZ 1;GDFA100;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T16:00:00+00:00;GDFA100-2021-05-12T16:00:00+00:00;0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;16;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622224;CONSOMMATION;CARTOL;2021-05-12T16:00:00+00:00;;2184;m3;CONSOMMATION GAZ 1;AEROTHERMES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T16:00:00+00:00;AEROTHERMES-2021-05-12T16:00:00+00:00;2184;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;16;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T16:00:00+00:00;;480;m3;CONSOMMATION GAZ 1;ETUVE 80°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T16:00:00+00:00;ETUVE 80°C RALLONGE-2021-05-12T16:00:00+00:00;480;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;16;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-12T16:00:00+00:00;;8516;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T16:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-12T16:00:00+00:00;8516;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;16;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 10 MIN;12346609;AUTRES;CARTOL;2021-05-12T17:00:00+00:00;;12;°C;TEMPERATURE;SOUS LE PORCHE;Sous-compteur;Température;TEMPERATURE;2021-05-12T17:00:00+00:00;SOUS LE PORCHE-2021-05-12T17:00:00+00:00;10;;1000;;;;Hiver;2021-05;3;17;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622183;CONSOMMATION;CARTOL;2021-05-12T17:00:00+00:00;;92861;m3;CONSOMMATION GAZ 1;CHAUDIERE CATAPHORESE;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T17:00:00+00:00;CHAUDIERE CATAPHORESE-2021-05-12T17:00:00+00:00;92869;8.0;1000;189.168;170.42162162162163;7.282968;Hiver;2021-05;3;17;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622206;CONSOMMATION;CARTOL;2021-05-12T17:00:00+00:00;;17730;m3;CONSOMMATION GAZ 1;ETUVE 1;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T17:00:00+00:00;ETUVE 1-2021-05-12T17:00:00+00:00;17730;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;17;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-12T17:00:00+00:00;;2936;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T17:00:00+00:00;RETOUCHES-2021-05-12T17:00:00+00:00;2936;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;17;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T17:00:00+00:00;;480;m3;CONSOMMATION GAZ 1;ETUVE 80°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T17:00:00+00:00;ETUVE 80°C RALLONGE-2021-05-12T17:00:00+00:00;480;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;17;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T17:00:00+00:00;;1205;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T17:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-12T17:00:00+00:00;1205;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;17;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622183;CONSOMMATION;CARTOL;2021-05-12T18:00:00+00:00;;92869;m3;CONSOMMATION GAZ 1;CHAUDIERE CATAPHORESE;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T18:00:00+00:00;CHAUDIERE CATAPHORESE-2021-05-12T18:00:00+00:00;92869;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;18;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622206;CONSOMMATION;CARTOL;2021-05-12T18:00:00+00:00;;17730;m3;CONSOMMATION GAZ 1;ETUVE 1;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T18:00:00+00:00;ETUVE 1-2021-05-12T18:00:00+00:00;17730;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;18;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622219;CONSOMMATION;CARTOL;2021-05-12T18:00:00+00:00;;0;m3;CONSOMMATION GAZ 1;GDFA100;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T18:00:00+00:00;GDFA100-2021-05-12T18:00:00+00:00;0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;18;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T18:00:00+00:00;;1205;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T18:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-12T18:00:00+00:00;1205;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;18;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-12T18:00:00+00:00;;8516;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T18:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-12T18:00:00+00:00;8516;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;18;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622206;CONSOMMATION;CARTOL;2021-05-12T19:00:00+00:00;;17730;m3;CONSOMMATION GAZ 1;ETUVE 1;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T19:00:00+00:00;ETUVE 1-2021-05-12T19:00:00+00:00;17730;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;19;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622221;CONSOMMATION;CARTOL;2021-05-12T19:00:00+00:00;;28066;m3;CONSOMMATION GAZ 1;GDFA300;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T19:00:00+00:00;GDFA300-2021-05-12T19:00:00+00:00;28066;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;19;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-12T19:00:00+00:00;;18561;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T19:00:00+00:00;GDFA400-2021-05-12T19:00:00+00:00;18561;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;19;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622224;CONSOMMATION;CARTOL;2021-05-12T19:00:00+00:00;;2184;m3;CONSOMMATION GAZ 1;AEROTHERMES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T19:00:00+00:00;AEROTHERMES-2021-05-12T19:00:00+00:00;2184;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;19;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-12T19:00:00+00:00;;2936;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T19:00:00+00:00;RETOUCHES-2021-05-12T19:00:00+00:00;2936;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;19;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T19:00:00+00:00;;480;m3;CONSOMMATION GAZ 1;ETUVE 80°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T19:00:00+00:00;ETUVE 80°C RALLONGE-2021-05-12T19:00:00+00:00;480;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;19;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-12T19:00:00+00:00;;17275;m3;CONSOMMATION GAZ 1;ETUVE 80°C PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T19:00:00+00:00;ETUVE 80°C PRINCIPALE-2021-05-12T19:00:00+00:00;17275;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;19;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-12T20:00:00+00:00;;18561;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T20:00:00+00:00;GDFA400-2021-05-12T20:00:00+00:00;18561;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;20;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-12T20:00:00+00:00;;2936;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T20:00:00+00:00;RETOUCHES-2021-05-12T20:00:00+00:00;2936;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;20;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 10 MIN;12346609;AUTRES;CARTOL;2021-05-12T21:00:00+00:00;;8;°C;TEMPERATURE;SOUS LE PORCHE;Sous-compteur;Température;TEMPERATURE;2021-05-12T21:00:00+00:00;SOUS LE PORCHE-2021-05-12T21:00:00+00:00;8;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;21;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622183;CONSOMMATION;CARTOL;2021-05-12T21:00:00+00:00;;92869;m3;CONSOMMATION GAZ 1;CHAUDIERE CATAPHORESE;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T21:00:00+00:00;CHAUDIERE CATAPHORESE-2021-05-12T21:00:00+00:00;92877;8.0;1000;189.168;170.42162162162163;7.282968;Hiver;2021-05;3;21;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622206;CONSOMMATION;CARTOL;2021-05-12T21:00:00+00:00;;17730;m3;CONSOMMATION GAZ 1;ETUVE 1;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T21:00:00+00:00;ETUVE 1-2021-05-12T21:00:00+00:00;17730;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;21;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-12T21:00:00+00:00;;2936;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T21:00:00+00:00;RETOUCHES-2021-05-12T21:00:00+00:00;2936;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;21;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T21:00:00+00:00;;480;m3;CONSOMMATION GAZ 1;ETUVE 80°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T21:00:00+00:00;ETUVE 80°C RALLONGE-2021-05-12T21:00:00+00:00;480;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;21;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T21:00:00+00:00;;1205;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T21:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-12T21:00:00+00:00;1205;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;21;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-12T21:00:00+00:00;;17275;m3;CONSOMMATION GAZ 1;ETUVE 80°C PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T21:00:00+00:00;ETUVE 80°C PRINCIPALE-2021-05-12T21:00:00+00:00;17275;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;21;False;0.0;20
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622221;CONSOMMATION;CARTOL;2021-05-12T22:00:00+00:00;;28066;m3;CONSOMMATION GAZ 1;GDFA300;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T22:00:00+00:00;GDFA300-2021-05-12T22:00:00+00:00;28066;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;22;False;0.0;20
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-12T22:00:00+00:00;;18561;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T22:00:00+00:00;GDFA400-2021-05-12T22:00:00+00:00;18561;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;22;False;0.0;20
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T22:00:00+00:00;;480;m3;CONSOMMATION GAZ 1;ETUVE 80°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T22:00:00+00:00;ETUVE 80°C RALLONGE-2021-05-12T22:00:00+00:00;480;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;22;False;0.0;20
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T22:00:00+00:00;;1205;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T22:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-12T22:00:00+00:00;1205;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;22;False;0.0;20
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-12T22:00:00+00:00;;8516;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T22:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-12T22:00:00+00:00;8516;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;22;False;0.0;20
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622183;CONSOMMATION;CARTOL;2021-05-12T23:00:00+00:00;;92877;m3;CONSOMMATION GAZ 1;CHAUDIERE CATAPHORESE;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T23:00:00+00:00;CHAUDIERE CATAPHORESE-2021-05-12T23:00:00+00:00;92877;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;23;False;0.0;20
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622224;CONSOMMATION;CARTOL;2021-05-12T23:00:00+00:00;;2184;m3;CONSOMMATION GAZ 1;AEROTHERMES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T23:00:00+00:00;AEROTHERMES-2021-05-12T23:00:00+00:00;2184;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;23;False;0.0;20
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T23:00:00+00:00;;1205;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T23:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-12T23:00:00+00:00;1205;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;23;False;0.0;20
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-12T23:00:00+00:00;;17275;m3;CONSOMMATION GAZ 1;ETUVE 80°C PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T23:00:00+00:00;ETUVE 80°C PRINCIPALE-2021-05-12T23:00:00+00:00;17275;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;23;False;0.0;20
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-12T23:00:00+00:00;;8516;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T23:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-12T23:00:00+00:00;8516;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;23;False;0.0;20
