date_recuperation;etat_mesure;source;type_mesure;pce;nature_mesure;emplacement;horodatage_debut;horodatage_fin;valeur;unite;vecteur;observation;architecture_compteur;energie;architecture_gaz;joint_horodatage;joint_horodatage2;index;consommation;puissance;puissance_souscrite;consommation_pcs;consommation_pci;facture;saison;mois;numero_jour_semaine;heure;condition_weekend;weekend;maj
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T14:50:00+00:00;;1875790;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T14:50:00+00:00;POSTE HT-2021-05-12T14:50:00+00:00;1875920;130.0;780.0;1850;130.0;130.0;13.26;Hiver;2021-05;3;16;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-12T14:00:00+00:00;;121070;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-12T14:00:00+00:00;GENERAL CATAPHORESE-2021-05-12T14:00:00+00:00;121070;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;16;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T15:10:00+00:00;;1876050;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T15:10:00+00:00;POSTE HT-2021-05-12T15:10:00+00:00;1876140;90.0;540.0;1850;90.0;90.0;9.18;Hiver;2021-05;3;17;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T15:40:00+00:00;;1876250;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T15:40:00+00:00;POSTE HT-2021-05-12T15:40:00+00:00;1876300;50.0;300.0;1850;50.0;50.0;5.1;Hiver;2021-05;3;17;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T15:50:00+00:00;;1876300;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T15:50:00+00:00;POSTE HT-2021-05-12T15:50:00+00:00;1876350;50.0;300.0;1850;50.0;50.0;5.1;Hiver;2021-05;3;17;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T16:40:00+00:00;;1876540;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T16:40:00+00:00;POSTE HT-2021-05-12T16:40:00+00:00;1876540;0.0;0.0;1850;0.0;0.0;0.0;Hiver;2021-05;3;18;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T17:20:00+00:00;;1876690;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T17:20:00+00:00;POSTE HT-2021-05-12T17:20:00+00:00;1876730;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;3;19;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-12T17:00:00+00:00;;100010;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-12T17:00:00+00:00;GENERAL PEINTURE-2021-05-12T17:00:00+00:00;100010;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;19;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T18:20:00+00:00;;1876970;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T18:20:00+00:00;POSTE HT-2021-05-12T18:20:00+00:00;1877010;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;3;20;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-12T18:00:00+00:00;;121077;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-12T18:00:00+00:00;GENERAL CATAPHORESE-2021-05-12T18:00:00+00:00;121077;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;20;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-12T18:00:00+00:00;;100010;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-12T18:00:00+00:00;GENERAL PEINTURE-2021-05-12T18:00:00+00:00;100024;14.0;0.0;1000;331.044;298.2378378378378;12.745194;Hiver;2021-05;3;20;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T19:10:00+00:00;;1877150;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T19:10:00+00:00;POSTE HT-2021-05-12T19:10:00+00:00;1877190;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;3;21;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T19:20:00+00:00;;1877190;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T19:20:00+00:00;POSTE HT-2021-05-12T19:20:00+00:00;1877230;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;3;21;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T19:30:00+00:00;;1877230;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T19:30:00+00:00;POSTE HT-2021-05-12T19:30:00+00:00;1877270;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;3;21;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T19:40:00+00:00;;1877270;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T19:40:00+00:00;POSTE HT-2021-05-12T19:40:00+00:00;1877300;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;3;21;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-12T19:00:00+00:00;;121077;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-12T19:00:00+00:00;GENERAL CATAPHORESE-2021-05-12T19:00:00+00:00;121085;8.0;0.0;1000;189.168;170.42162162162163;7.282968;Hiver;2021-05;3;21;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T20:10:00+00:00;;1877380;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T20:10:00+00:00;POSTE HT-2021-05-12T20:10:00+00:00;1877410;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;3;22;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T20:30:00+00:00;;1877450;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T20:30:00+00:00;POSTE HT-2021-05-12T20:30:00+00:00;1877490;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;3;22;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T20:50:00+00:00;;1877490;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T20:50:00+00:00;POSTE HT-2021-05-12T20:50:00+00:00;1877520;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;3;22;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-12T20:00:00+00:00;;100024;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-12T20:00:00+00:00;GENERAL PEINTURE-2021-05-12T20:00:00+00:00;100024;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;22;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T21:00:00+00:00;;1877520;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T21:00:00+00:00;POSTE HT-2021-05-12T21:00:00+00:00;1877560;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;3;23;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T21:20:00+00:00;;1877600;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T21:20:00+00:00;POSTE HT-2021-05-12T21:20:00+00:00;1877630;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;3;23;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T21:40:00+00:00;;1877670;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T21:40:00+00:00;POSTE HT-2021-05-12T21:40:00+00:00;1877700;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;3;23;False;0.0;14
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-12T21:00:00+00:00;;121085;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-12T21:00:00+00:00;GENERAL CATAPHORESE-2021-05-12T21:00:00+00:00;121092;7.0;0.0;1000;165.522;149.1189189189189;6.372597;Hiver;2021-05;3;23;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T22:20:00+00:00;;1877810;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T22:20:00+00:00;POSTE HT-2021-05-12T22:20:00+00:00;1877840;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;3;0;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T22:40:00+00:00;;1877880;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T22:40:00+00:00;POSTE HT-2021-05-12T22:40:00+00:00;1877910;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;3;0;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-12T22:00:00+00:00;;121092;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-12T22:00:00+00:00;GENERAL CATAPHORESE-2021-05-12T22:00:00+00:00;121092;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;0;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-12T22:00:00+00:00;;100024;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-12T22:00:00+00:00;GENERAL PEINTURE-2021-05-12T22:00:00+00:00;100024;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;0;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-12T23:20:00+00:00;;1877980;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-12T23:20:00+00:00;POSTE HT-2021-05-12T23:20:00+00:00;1878020;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;3;1;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-12T23:00:00+00:00;;121092;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-12T23:00:00+00:00;GENERAL CATAPHORESE-2021-05-12T23:00:00+00:00;121092;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;1;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T00:10:00+00:00;;1878160;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T00:10:00+00:00;POSTE HT-2021-05-13T00:10:00+00:00;1878190;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;2;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-13T00:00:00+00:00;;121092;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-13T00:00:00+00:00;GENERAL CATAPHORESE-2021-05-13T00:00:00+00:00;121092;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;4;2;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-13T00:00:00+00:00;;100024;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-13T00:00:00+00:00;GENERAL PEINTURE-2021-05-13T00:00:00+00:00;100024;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;4;2;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T01:00:00+00:00;;1878290;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T01:00:00+00:00;POSTE HT-2021-05-13T01:00:00+00:00;1878330;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;4;3;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T01:10:00+00:00;;1878330;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T01:10:00+00:00;POSTE HT-2021-05-13T01:10:00+00:00;1878360;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;3;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T02:40:00+00:00;;1878630;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T02:40:00+00:00;POSTE HT-2021-05-13T02:40:00+00:00;1878670;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;4;4;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T03:10:00+00:00;;1878700;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T03:10:00+00:00;POSTE HT-2021-05-13T03:10:00+00:00;1878730;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;5;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T03:30:00+00:00;;1878770;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T03:30:00+00:00;POSTE HT-2021-05-13T03:30:00+00:00;1878800;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;5;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-13T03:00:00+00:00;;121099;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-13T03:00:00+00:00;GENERAL CATAPHORESE-2021-05-13T03:00:00+00:00;121102;3.0;0.0;1000;70.938;63.9081081081081;2.731113;Hiver;2021-05;4;5;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T04:10:00+00:00;;1878900;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T04:10:00+00:00;POSTE HT-2021-05-13T04:10:00+00:00;1878940;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;4;6;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T04:20:00+00:00;;1878940;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T04:20:00+00:00;POSTE HT-2021-05-13T04:20:00+00:00;1878970;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;6;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T04:40:00+00:00;;1879000;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T04:40:00+00:00;POSTE HT-2021-05-13T04:40:00+00:00;1879040;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;4;6;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-13T04:00:00+00:00;;121102;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-13T04:00:00+00:00;GENERAL CATAPHORESE-2021-05-13T04:00:00+00:00;121106;4.0;0.0;1000;94.584;85.21081081081081;3.641484;Hiver;2021-05;4;6;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T05:00:00+00:00;;1879070;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T05:00:00+00:00;POSTE HT-2021-05-13T05:00:00+00:00;1879070;0.0;0.0;1850;0.0;0.0;0.0;Hiver;2021-05;4;7;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T05:50:00+00:00;;1879200;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T05:50:00+00:00;POSTE HT-2021-05-13T05:50:00+00:00;1879230;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;7;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-13T05:00:00+00:00;;121106;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-13T05:00:00+00:00;GENERAL CATAPHORESE-2021-05-13T05:00:00+00:00;121106;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;4;7;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-13T05:00:00+00:00;;100024;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-13T05:00:00+00:00;GENERAL PEINTURE-2021-05-13T05:00:00+00:00;100026;2.0;0.0;1000;47.292;42.605405405405406;1.820742;Hiver;2021-05;4;7;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T06:10:00+00:00;;1879270;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T06:10:00+00:00;POSTE HT-2021-05-13T06:10:00+00:00;1879300;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;8;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T06:40:00+00:00;;1879370;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T06:40:00+00:00;POSTE HT-2021-05-13T06:40:00+00:00;1879400;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;8;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-13T06:00:00+00:00;;100026;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-13T06:00:00+00:00;GENERAL PEINTURE-2021-05-13T06:00:00+00:00;100026;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;4;8;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T07:20:00+00:00;;1879460;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T07:20:00+00:00;POSTE HT-2021-05-13T07:20:00+00:00;1879500;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;4;9;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T07:40:00+00:00;;1879530;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T07:40:00+00:00;POSTE HT-2021-05-13T07:40:00+00:00;1879570;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;4;9;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-13T07:00:00+00:00;;121106;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-13T07:00:00+00:00;GENERAL CATAPHORESE-2021-05-13T07:00:00+00:00;121113;7.0;0.0;1000;165.522;149.1189189189189;6.372597;Hiver;2021-05;4;9;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T08:30:00+00:00;;1879700;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T08:30:00+00:00;POSTE HT-2021-05-13T08:30:00+00:00;1879730;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;10;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T08:40:00+00:00;;1879730;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T08:40:00+00:00;POSTE HT-2021-05-13T08:40:00+00:00;1879760;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;10;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T09:00:00+00:00;;1879790;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T09:00:00+00:00;POSTE HT-2021-05-13T09:00:00+00:00;1879830;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;4;11;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T09:10:00+00:00;;1879830;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T09:10:00+00:00;POSTE HT-2021-05-13T09:10:00+00:00;1879830;0.0;0.0;1850;0.0;0.0;0.0;Hiver;2021-05;4;11;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T09:20:00+00:00;;1879830;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T09:20:00+00:00;POSTE HT-2021-05-13T09:20:00+00:00;1879860;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;11;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T10:10:00+00:00;;1879990;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T10:10:00+00:00;POSTE HT-2021-05-13T10:10:00+00:00;1880020;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;12;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T10:40:00+00:00;;1880090;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T10:40:00+00:00;POSTE HT-2021-05-13T10:40:00+00:00;1880120;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;12;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T11:40:00+00:00;;1880250;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T11:40:00+00:00;POSTE HT-2021-05-13T11:40:00+00:00;1880280;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;13;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-13T11:00:00+00:00;;100026;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-13T11:00:00+00:00;GENERAL PEINTURE-2021-05-13T11:00:00+00:00;100026;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;4;13;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T12:10:00+00:00;;1880350;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T12:10:00+00:00;POSTE HT-2021-05-13T12:10:00+00:00;1880380;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;14;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T12:30:00+00:00;;1880410;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T12:30:00+00:00;POSTE HT-2021-05-13T12:30:00+00:00;1880440;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;14;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T12:50:00+00:00;;1880480;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T12:50:00+00:00;POSTE HT-2021-05-13T12:50:00+00:00;1880510;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;4;14;False;0.0;14
2021-05-13;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-13T13:10:00+00:00;;1880540;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-13T13:10:00+00:00;POSTE HT-2021-05-13T13:10:00+00:00;1880580;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;4;15;False;0.0;14
