date_recuperation;etat_mesure;source;type_mesure;pce;nature_mesure;emplacement;horodatage_debut;horodatage_fin;valeur;unite;vecteur;observation;architecture_compteur;energie;architecture_gaz;joint_horodatage;joint_horodatage2;index;consommation;puissance;puissance_souscrite;consommation_pcs;consommation_pci;facture;saison;mois;numero_jour_semaine;heure;condition_weekend;weekend;maj
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-27T23:30:00+00:00;;1716710;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-27T23:30:00+00:00;POSTE HT-2021-04-27T23:30:00+00:00;1716750;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-04;2;1;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-04-27T23:00:00+00:00;;90149;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-04-27T23:00:00+00:00;GENERAL PEINTURE-2021-04-27T23:00:00+00:00;90149;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-04;2;1;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-28T00:30:00+00:00;;1716920;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-28T00:30:00+00:00;POSTE HT-2021-04-28T00:30:00+00:00;1716960;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-04;3;2;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-28T00:40:00+00:00;;1716960;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-28T00:40:00+00:00;POSTE HT-2021-04-28T00:40:00+00:00;1717000;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-04;3;2;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-28T00:50:00+00:00;;1717000;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-28T00:50:00+00:00;POSTE HT-2021-04-28T00:50:00+00:00;1717050;50.0;300.0;1850;50.0;50.0;5.1;Hiver;2021-04;3;2;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-04-28T00:00:00+00:00;;112029;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-04-28T00:00:00+00:00;GENERAL CATAPHORESE-2021-04-28T00:00:00+00:00;112029;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-04;3;2;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-04-28T01:00:00+00:00;;112029;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-04-28T01:00:00+00:00;GENERAL CATAPHORESE-2021-04-28T01:00:00+00:00;112029;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-04;3;3;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-28T02:10:00+00:00;;1717300;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-28T02:10:00+00:00;POSTE HT-2021-04-28T02:10:00+00:00;1717340;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-04;3;4;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-28T02:30:00+00:00;;1717380;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-28T02:30:00+00:00;POSTE HT-2021-04-28T02:30:00+00:00;1717420;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-04;3;4;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-04-28T02:00:00+00:00;;90149;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-04-28T02:00:00+00:00;GENERAL PEINTURE-2021-04-28T02:00:00+00:00;90149;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-04;3;4;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-04-28T03:00:00+00:00;;90149;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-04-28T03:00:00+00:00;GENERAL PEINTURE-2021-04-28T03:00:00+00:00;90150;1.0;0.0;1000;23.646;21.302702702702703;0.910371;Hiver;2021-04;3;5;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-28T04:10:00+00:00;;1717910;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-28T04:10:00+00:00;POSTE HT-2021-04-28T04:10:00+00:00;1717990;80.0;480.0;1850;80.0;80.0;8.16;Hiver;2021-04;3;6;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-28T04:40:00+00:00;;1718150;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-28T04:40:00+00:00;POSTE HT-2021-04-28T04:40:00+00:00;1718230;80.0;480.0;1850;80.0;80.0;8.16;Hiver;2021-04;3;6;False;0.0;17
