date_recuperation;etat_mesure;source;type_mesure;pce;nature_mesure;emplacement;horodatage_debut;horodatage_fin;valeur;unite;vecteur;observation;architecture_compteur;energie;joint_horodatage;joint_horodatage2;index;consommation;puissance;puissance_souscrite;facture;saison;mois;numero_jour_semaine;heure;condition_weekend;weekend;maj
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T08:30:00+00:00;;1673;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T08:30:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T08:30:00+00:00;1684;11.0;66.0;1850;1.1219999999999999;Hiver;2021-04;4;10;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T08:40:00+00:00;;1684;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T08:40:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T08:40:00+00:00;1695;11.0;66.0;1850;1.1219999999999999;Hiver;2021-04;4;10;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T09:10:00+00:00;;42803;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T09:10:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T09:10:00+00:00;42814;11.0;66.0;1850;1.1219999999999999;Hiver;2021-04;4;11;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T09:30:00+00:00;;42825;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T09:30:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T09:30:00+00:00;42836;11.0;66.0;1850;1.1219999999999999;Hiver;2021-04;4;11;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T10:00:00+00:00;;42859;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T10:00:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T10:00:00+00:00;42870;11.0;66.0;1850;1.1219999999999999;Hiver;2021-04;4;12;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T10:10:00+00:00;;42870;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T10:10:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T10:10:00+00:00;42881;11.0;66.0;1850;1.1219999999999999;Hiver;2021-04;4;12;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T11:00:00+00:00;;42926;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T11:00:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T11:00:00+00:00;42937;11.0;66.0;1850;1.1219999999999999;Hiver;2021-04;4;13;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T11:40:00+00:00;;42971;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T11:40:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T11:40:00+00:00;42982;11.0;66.0;1850;1.1219999999999999;Hiver;2021-04;4;13;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T11:10:00+00:00;;1829;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T11:10:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T11:10:00+00:00;1839;10.0;60.0;1850;1.02;Hiver;2021-04;4;13;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T11:20:00+00:00;;1839;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T11:20:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T11:20:00+00:00;1849;10.0;60.0;1850;1.02;Hiver;2021-04;4;13;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T11:50:00+00:00;;1870;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T11:50:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T11:50:00+00:00;1880;10.0;60.0;1850;1.02;Hiver;2021-04;4;13;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T12:30:00+00:00;;43026;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T12:30:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T12:30:00+00:00;43026;0.0;0.0;1850;0.0;Hiver;2021-04;4;14;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T12:00:00+00:00;;1880;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T12:00:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T12:00:00+00:00;1890;10.0;60.0;1850;1.02;Hiver;2021-04;4;14;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T12:30:00+00:00;;1910;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T12:30:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T12:30:00+00:00;1910;0.0;0.0;1850;0.0;Hiver;2021-04;4;14;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T12:50:00+00:00;;1932;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T12:50:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T12:50:00+00:00;1943;11.0;66.0;1850;1.1219999999999999;Hiver;2021-04;4;14;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T13:10:00+00:00;;43075;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T13:10:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T13:10:00+00:00;43075;0.0;0.0;1850;0.0;Hiver;2021-04;4;15;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T13:40:00+00:00;;43118;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T13:40:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T13:40:00+00:00;43133;15.0;90.0;1850;1.5299999999999998;Hiver;2021-04;4;15;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T13:00:00+00:00;;1943;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T13:00:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T13:00:00+00:00;1952;9.0;54.0;1850;0.9179999999999999;Hiver;2021-04;4;15;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T13:20:00+00:00;;1960;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T13:20:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T13:20:00+00:00;1970;10.0;60.0;1850;1.02;Hiver;2021-04;4;15;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T13:40:00+00:00;;1981;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T13:40:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T13:40:00+00:00;1992;11.0;66.0;1850;1.1219999999999999;Hiver;2021-04;4;15;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T14:00:00+00:00;;43147;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T14:00:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T14:00:00+00:00;43162;15.0;90.0;1850;1.5299999999999998;Hiver;2021-04;4;16;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T14:20:00+00:00;;43176;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T14:20:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T14:20:00+00:00;43191;15.0;90.0;1850;1.5299999999999998;Hiver;2021-04;4;16;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T14:30:00+00:00;;43191;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T14:30:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T14:30:00+00:00;43205;14.0;84.0;1850;1.428;Hiver;2021-04;4;16;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T14:50:00+00:00;;43220;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T14:50:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T14:50:00+00:00;43234;14.0;84.0;1850;1.428;Hiver;2021-04;4;16;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T14:30:00+00:00;;2037;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T14:30:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T14:30:00+00:00;2048;11.0;66.0;1850;1.1219999999999999;Hiver;2021-04;4;16;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T14:40:00+00:00;;2048;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T14:40:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T14:40:00+00:00;2057;9.0;54.0;1850;0.9179999999999999;Hiver;2021-04;4;16;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T15:40:00+00:00;;43292;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T15:40:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T15:40:00+00:00;43307;15.0;90.0;1850;1.5299999999999998;Hiver;2021-04;4;17;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T15:10:00+00:00;;2074;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T15:10:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T15:10:00+00:00;2081;7.0;42.0;1850;0.714;Hiver;2021-04;4;17;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T16:20:00+00:00;;43350;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T16:20:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T16:20:00+00:00;43365;15.0;90.0;1850;1.5299999999999998;Hiver;2021-04;4;18;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T16:50:00+00:00;;2146;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T16:50:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T16:50:00+00:00;2153;7.0;42.0;1850;0.714;Hiver;2021-04;4;18;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T17:30:00+00:00;;43452;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T17:30:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T17:30:00+00:00;43467;15.0;90.0;1850;1.5299999999999998;Hiver;2021-04;4;19;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T17:40:00+00:00;;43467;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T17:40:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T17:40:00+00:00;43481;14.0;84.0;1850;1.428;Hiver;2021-04;4;19;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T17:20:00+00:00;;2167;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T17:20:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T17:20:00+00:00;2175;8.0;48.0;1850;0.816;Hiver;2021-04;4;19;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T18:00:00+00:00;;43496;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T18:00:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T18:00:00+00:00;43510;14.0;84.0;1850;1.428;Hiver;2021-04;4;20;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T18:10:00+00:00;;43510;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T18:10:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T18:10:00+00:00;43525;15.0;90.0;1850;1.5299999999999998;Hiver;2021-04;4;20;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T18:20:00+00:00;;43525;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T18:20:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T18:20:00+00:00;43539;14.0;84.0;1850;1.428;Hiver;2021-04;4;20;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T18:30:00+00:00;;43539;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T18:30:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T18:30:00+00:00;43554;15.0;90.0;1850;1.5299999999999998;Hiver;2021-04;4;20;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T18:30:00+00:00;;2218;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T18:30:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T18:30:00+00:00;2225;7.0;42.0;1850;0.714;Hiver;2021-04;4;20;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T18:40:00+00:00;;2225;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T18:40:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T18:40:00+00:00;2232;7.0;42.0;1850;0.714;Hiver;2021-04;4;20;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T19:20:00+00:00;;43612;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T19:20:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T19:20:00+00:00;43627;15.0;90.0;1850;1.5299999999999998;Hiver;2021-04;4;21;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T19:10:00+00:00;;2243;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T19:10:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T19:10:00+00:00;2248;5.0;30.0;1850;0.51;Hiver;2021-04;4;21;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T19:30:00+00:00;;2252;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T19:30:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T19:30:00+00:00;2256;4.0;24.0;1850;0.408;Hiver;2021-04;4;21;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T20:50:00+00:00;;43743;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T20:50:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T20:50:00+00:00;43758;15.0;90.0;1850;1.5299999999999998;Hiver;2021-04;4;22;False;0.0;26
2021-04-15T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T20:40:00+00:00;;2283;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T20:40:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T20:40:00+00:00;2287;4.0;24.0;1850;0.408;Hiver;2021-04;4;22;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T21:00:00+00:00;;43758;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T21:00:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T21:00:00+00:00;43772;14.0;84.0;1850;1.428;Hiver;2021-04;4;23;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T21:40:00+00:00;;43816;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T21:40:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T21:40:00+00:00;43830;14.0;84.0;1850;1.428;Hiver;2021-04;4;23;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T21:30:00+00:00;;2300;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T21:30:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T21:30:00+00:00;2309;9.0;54.0;1850;0.9179999999999999;Hiver;2021-04;4;23;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T21:40:00+00:00;;2309;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T21:40:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T21:40:00+00:00;2313;4.0;24.0;1850;0.408;Hiver;2021-04;4;23;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T22:20:00+00:00;;43874;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T22:20:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T22:20:00+00:00;43889;15.0;90.0;1850;1.5299999999999998;Hiver;2021-04;4;0;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-15T23:10:00+00:00;;43947;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-15T23:10:00+00:00;ARMOIRE CATAPHORESE-2021-04-15T23:10:00+00:00;43961;14.0;84.0;1850;1.428;Hiver;2021-04;4;1;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T23:00:00+00:00;;2344;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T23:00:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T23:00:00+00:00;2348;4.0;24.0;1850;0.408;Hiver;2021-04;4;1;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T23:30:00+00:00;;2358;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T23:30:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T23:30:00+00:00;2365;7.0;42.0;1850;0.714;Hiver;2021-04;4;1;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-15T23:40:00+00:00;;2365;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-15T23:40:00+00:00;ARMOIRE COMPRESSEURS-2021-04-15T23:40:00+00:00;2369;4.0;24.0;1850;0.408;Hiver;2021-04;4;1;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-16T00:10:00+00:00;;44034;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-16T00:10:00+00:00;ARMOIRE CATAPHORESE-2021-04-16T00:10:00+00:00;44049;15.0;90.0;1850;1.5299999999999998;Hiver;2021-04;5;2;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-16T00:20:00+00:00;;44049;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-16T00:20:00+00:00;ARMOIRE CATAPHORESE-2021-04-16T00:20:00+00:00;44063;14.0;84.0;1850;1.428;Hiver;2021-04;5;2;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-16T01:00:00+00:00;;44107;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-16T01:00:00+00:00;ARMOIRE CATAPHORESE-2021-04-16T01:00:00+00:00;44122;15.0;90.0;1850;1.5299999999999998;Hiver;2021-04;5;3;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-16T01:10:00+00:00;;44122;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-16T01:10:00+00:00;ARMOIRE CATAPHORESE-2021-04-16T01:10:00+00:00;44136;14.0;84.0;1850;1.428;Hiver;2021-04;5;3;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-16T01:40:00+00:00;;44166;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-16T01:40:00+00:00;ARMOIRE CATAPHORESE-2021-04-16T01:40:00+00:00;44180;14.0;84.0;1850;1.428;Hiver;2021-04;5;3;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-16T02:00:00+00:00;;44195;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-16T02:00:00+00:00;ARMOIRE CATAPHORESE-2021-04-16T02:00:00+00:00;44209;14.0;84.0;1850;1.428;Hiver;2021-04;5;4;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-04-16T02:10:00+00:00;;44209;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-04-16T02:10:00+00:00;ARMOIRE CATAPHORESE-2021-04-16T02:10:00+00:00;44224;15.0;90.0;1850;1.5299999999999998;Hiver;2021-04;5;4;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-16T02:10:00+00:00;;2433;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-16T02:10:00+00:00;ARMOIRE COMPRESSEURS-2021-04-16T02:10:00+00:00;2438;5.0;30.0;1850;0.51;Hiver;2021-04;5;4;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-16T02:20:00+00:00;;2438;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-16T02:20:00+00:00;ARMOIRE COMPRESSEURS-2021-04-16T02:20:00+00:00;2443;5.0;30.0;1850;0.51;Hiver;2021-04;5;4;False;0.0;26
2021-04-16T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-04-16T02:40:00+00:00;;2447;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-04-16T02:40:00+00:00;ARMOIRE COMPRESSEURS-2021-04-16T02:40:00+00:00;2456;9.0;54.0;1850;0.9179999999999999;Hiver;2021-04;5;4;False;0.0;26
